fips,state,mcr_benes,mcr_avg_age,dual_pct,imaging_p1k,em_p1k,tests_p1k,uninsured,mammography,flu_vax,prevent_hosp,chr_diabetes,pcp_ratio,median_income,pct_rural,long_commute,broadband,state_abb,medicaid_expansion
05077,Arkansas,2072,71,0.3023,3442.9658,11019.962,5362.1673,0.0865473335,0.35,0.35,7185,0.144,1.112966e-4,30421,0.6350729087,0.295,0.5867124142,AR,yes
05079,Arkansas,2531,71,0.2292,5246.9764,12955.4424,6949.7136,0.0994403228,0.34,0.45,7489,0.148,7.47217e-5,44272,1,0.429,0.5422740525,AR,yes
05081,Arkansas,3297,72,0.1837,4337.6623,13100.5291,6779.2208,0.0885735005,0.42,0.49,5488,0.208,2.43388e-4,43257,0.6852175233,0.488,0.66977438,AR,yes
05083,Arkansas,6009,71,0.1989,3766.8314,8971.2786,5393.7616,0.0949315229,0.34,0.33,4692,0.153,1.84018e-4,42249,0.7101954995,0.376,0.70761554,AR,yes
05085,Arkansas,14569,71,0.136,4327.466,12400.0457,8315.5789,0.0761663064,0.36,0.52,4482,0.141,1.900702e-4,62782,0.4481245245,0.477,0.8024168061,AR,yes
05087,Arkansas,4328,72,0.1901,3459.4039,8739.9794,6289.8253,0.1314078331,0.33,0.43,4153,0.121,2.427037e-4,48016,1,0.589,0.6467590381,AR,yes
05089,Arkansas,5767,71,0.1674,3348.5695,9252.2197,4287.4055,0.101380537,0.41,0.37,4589,0.14,1.196029e-4,38760,1,0.329,0.7752875258,AR,yes
05091,Arkansas,9395,71,0.2036,4117.2547,12301.0356,6741.6184,0.085838755,0.38,0.46,5572,0.125,7.111397e-4,50905,0.4001196447,0.215,0.7398027517,AR,yes
05093,Arkansas,8739,70,0.271,4637.839,13225.8782,6426.4117,0.0791119725,0.34,0.45,7728,0.184,4.3648e-4,39990,0.362672117,0.232,0.7259747392,AR,yes
05095,Arkansas,2075,72,0.2649,3694.3973,8480.4754,5377.7589,0.0868558193,0.32,0.27,4403,0.19,4.347826e-4,34289,0.6897778869,0.326,0.5700570057,AR,yes
05097,Arkansas,2821,72,0.1853,3729.1904,9217.2178,6631.699,0.1293934681,0.27,0.31,4099,0.098,2.241147e-4,39591,1,0.359,0.604954715,AR,yes
05099,Arkansas,2223,72,0.1923,3757.3253,10363.6364,6462.0586,0.0792231813,0.36,0.4,5053,0.153,3.603171e-4,36528,0.6917861509,0.516,0.6164262585,AR,yes
05101,Arkansas,2372,71,0.2315,3567.0412,9045.6929,5979.0262,0.0901567177,0.39,0.27,3735,0.127,NA,37648,1,0.441,0.5963896458,AR,yes
05103,Arkansas,6434,72,0.2008,3936.9369,10787.2711,6387.0968,0.0809580579,0.33,0.5,4486,0.186,5.083453e-4,46393,0.5635145482,0.244,0.6729136467,AR,yes
05105,Arkansas,2781,72,0.1653,4081.1298,10495.7933,6908.6538,0.0839032731,0.34,0.47,4390,0.123,1.931994e-4,50560,1,0.624,0.6777535442,AR,yes
05107,Arkansas,4412,70,0.3099,3350.4736,10004.0595,4700.0451,0.0823155665,0.3,0.26,7190,0.207,5.546619e-4,31521,0.4796617181,0.19,0.6538410154,AR,yes
05109,Arkansas,2912,72,0.191,4359.9785,11101.3948,7283.7983,0.131092437,0.27,0.33,5705,0.169,2.810831e-4,44426,1,0.437,0.6700934579,AR,yes
05111,Arkansas,5950,71,0.2535,4596.7065,13917.9851,7186.6322,0.0895244016,0.4,0.46,6855,0.21,1.668474e-4,40536,0.7113859171,0.351,0.7395549024,AR,yes
05113,Arkansas,5771,72,0.183,3393.2615,8539.8922,5378.7062,0.1221784777,0.28,0.36,4610,0.137,7.48167e-4,39722,0.7338592585,0.247,0.6928302802,AR,yes
05115,Arkansas,13680,71,0.1691,4220.2766,11497.145,7321.6597,0.1061466891,0.35,0.48,4864,0.146,6.25e-4,47519,0.5449363604,0.187,0.7488817042,AR,yes
05117,Arkansas,2298,73,0.1672,3927.4681,9561.4506,6061.7864,0.0964868877,0.37,0.33,5202,0.132,1.238543e-4,46205,1,0.421,0.5789194915,AR,yes
05119,Arkansas,83565,72,0.1495,4485.4985,13208.9371,7588.5094,0.0834271057,0.39,0.53,4072,0.121,0.0011943567,52684,0.1227674606,0.203,0.783803962,AR,yes
05121,Arkansas,4766,72,0.2229,4439.6024,14542.8135,6569.5719,0.0979293717,0.33,0.45,5743,0.17,6.128817e-4,42875,0.6742167066,0.309,0.6814411965,AR,yes
05123,Arkansas,5146,70,0.2756,3570.2048,11973.9292,6137.0577,0.0864690343,0.39,0.42,5218,0.154,4.717167e-4,34389,0.5155354236,0.279,0.5786109928,AR,yes
05125,Arkansas,28590,72,0.1082,4883.1871,13298.1926,8725.5187,0.0704318604,0.34,0.55,4637,0.108,4.612052e-4,66944,0.3616012248,0.407,0.8341917187,AR,yes
05127,Arkansas,2766,72,0.2334,3344.0785,7370.7078,5079.1871,0.1200247985,0.32,0.41,4796,0.166,1.938172e-4,38065,0.7035520342,0.381,0.5808823529,AR,yes
05129,Arkansas,2657,72,0.2198,3640.1062,7593.6255,5514.6082,0.1016516261,0.42,0.21,4848,0.176,2.513194e-4,34712,1,0.366,0.6035467388,AR,yes
05131,Arkansas,28356,71,0.1858,4324.8291,12670.5899,6235.3936,0.1322840618,0.42,0.49,4654,0.146,0.001268072,48945,0.2081212622,0.177,0.7581596002,AR,yes
05133,Arkansas,3132,72,0.2128,3952.0548,13083.6595,7423.1898,0.1700346021,0.37,0.51,4804,0.151,4.667717e-4,43493,0.6360065658,0.363,0.7556499575,AR,yes
05135,Arkansas,6096,71,0.2073,3808.7239,10048.7673,5925.7654,0.1063425449,0.33,0.38,4942,0.21,2.303351e-4,37591,0.8005676552,0.305,0.5827850141,AR,yes
05137,Arkansas,4462,72,0.2068,3634.188,11190.4274,5567.1795,0.1272338991,0.3,0.51,5178,0.144,4.816569e-4,36930,1,0.331,0.5061625235,AR,yes
05139,Arkansas,9980,72,0.1755,3947.2099,11814.3627,6461.7945,0.0911791663,0.33,0.46,4262,0.132,5.878444e-4,46602,0.5450419078,0.238,0.6267327992,AR,yes
05141,Arkansas,5517,73,0.1648,4026.8022,8467.9606,4804.9908,0.0974100957,0.4,0.36,3600,0.164,2.409203e-4,38096,1,0.399,0.6396594745,AR,yes
05143,Arkansas,38125,72,0.1393,4159.519,11852.6031,7205.3028,0.1243593683,0.42,0.51,3525,0.095,7.72279e-4,52158,0.2549479231,0.266,0.7916976811,AR,yes
05145,Arkansas,17830,72,0.1666,4032.4811,12934.3099,6436.63,0.0955329641,0.33,0.51,5912,0.173,5.20787e-4,46388,0.5431781618,0.323,0.7588022716,AR,yes
05147,Arkansas,1866,72,0.2685,3821.0332,10846.8635,6940.0369,0.0916887891,0.34,0.28,6396,0.271,4.622496e-4,36568,1,0.266,0.5344474761,AR,yes
05149,Arkansas,5003,71,0.2182,3887.8726,11364.8374,5553.8618,0.1196062722,0.3,0.38,8194,0.136,5.107964e-4,44469,0.7912553527,0.249,0.7053178729,AR,yes
06001,California,262928,72,0.3948,3506.8446,12634.6232,5114.9681,0.0497877745,0.37,0.46,3023,0.07,0.001100943,107589,0.0038860575,0.476,0.8888902364,CA,yes
06003,California,286,72,0.1632,3087.8661,8598.3264,2761.5063,0.0700483092,0.41,0.32,3018,0.068,0,58112,1,0.231,0.8257142857,CA,yes
06005,California,12415,73,0.1388,3390.2529,9568.0444,5423.9358,0.0601464224,0.42,0.47,2802,0.17,6.347917e-4,62640,0.6042372214,0.449,0.8463067014,CA,yes
06007,California,47839,72,0.2349,3661.5991,12416.4375,3635.6302,0.0766158571,0.4,0.4,4748,0.104,6.053897e-4,58394,0.1890181818,0.24,0.8537037037,CA,yes
06009,California,14208,73,0.1468,3345.0338,8503.4668,3084.7634,0.07387613,0.42,0.42,2536,0.108,4.166484e-4,68248,0.7540918864,0.596,0.8225121001,CA,yes
06011,California,4063,72,0.3346,3411.5385,9050.8876,4382.5444,0.1151766004,0.33,0.45,4095,0.155,2.77431e-4,59048,0.3172417013,0.331,0.8098796181,CA,yes
06013,California,215034,72,0.2619,3655.1798,13016.1731,5908.2099,0.0589354279,0.4,0.48,3222,0.085,0.0010345892,106555,0.0079273611,0.515,0.9166170596,CA,yes
06015,California,6793,71,0.2974,2948.3048,8133.0984,3075.5287,0.0732854542,0.29,0.38,2997,0.169,6.108955e-4,48979,0.3367354072,0.098,0.7972850679,CA,yes
06017,California,48975,72,0.149,3480.7936,10400.4505,3807.1451,0.0570737091,0.41,0.48,3131,0.08,7.866665e-4,86202,0.3469993041,0.399,0.8721362753,CA,yes
06019,California,154565,72,0.3336,3876.5864,12725.8848,6478.2795,0.0883178528,0.38,0.44,3839,0.097,6.697506e-4,56926,0.1080520178,0.25,0.8015108507,CA,yes
06021,California,6082,72,0.2963,3609.7886,10741.0017,3529.9943,0.1186785591,0.36,0.35,5079,0.112,1.426177e-4,55682,0.4087191523,0.321,0.7162121963,CA,yes
06023,California,31287,71,0.2492,2737.0949,7126.0762,3412.8884,0.081973417,0.28,0.4,2961,0.098,6.379562e-4,51134,0.2975865937,0.169,0.8352018142,CA,yes
06025,California,34433,72,0.5581,4545.6708,14984.2247,6670.8389,0.0817215685,0.32,0.32,3614,0.092,2.47488e-4,48102,0.1741783553,0.223,0.7751232461,CA,yes
06027,California,4731,73,0.1884,1619.8454,6865.4639,1853.3505,0.0775416851,0.33,0.39,2118,0.117,0.0011119142,59605,0.4643049714,0.164,0.8028930818,CA,yes
06029,California,129110,70,0.3737,4184.976,13695.9784,6362.4652,0.0904543933,0.34,0.4,4466,0.097,4.895379e-4,53245,0.1020603098,0.234,0.797211801,CA,yes
06031,California,19038,72,0.3279,3384.5554,11975.6731,4253.1383,0.0846133163,0.32,0.37,4114,0.129,3.699642e-4,57297,0.1085160346,0.268,0.8041977354,CA,yes
06033,California,18116,71,0.331,2620.7885,7267.58,2796.8684,0.0885026573,0.3,0.3,3652,0.105,4.349042e-4,46897,0.3310600789,0.414,0.7664458301,CA,yes
06035,California,5524,71,0.2366,2909.3199,7513.644,3166.0369,0.0484336576,0.32,0.33,3561,0.147,2.921888e-4,53613,0.705258633,0.182,0.7881465517,CA,yes
06037,California,1618523,73,0.4177,4634.82,19107.159,7700.0818,0.1019608703,0.33,0.39,4053,0.088,7.334607e-4,72721,0.0060521836,0.506,0.8425745335,CA,yes
06039,California,26436,71,0.3215,3377.2367,10761.3194,5804.4967,0.1065250547,0.36,0.37,3386,0.121,4.503019e-4,61105,0.3292480032,0.402,0.7985339008,CA,yes
06041,California,62662,75,0.1321,3405.4408,13049.2018,5699.0311,0.048162429,0.43,0.5,2101,0.082,0.001448014,112069,0.0651997354,0.457,0.9126925412,CA,yes
06043,California,5233,73,0.1887,3280.9149,8362.64,3991.4224,0.0833870968,0.38,0.3,2908,0.082,2.861885e-4,52760,1,0.386,0.749313097,CA,yes
06045,California,24513,72,0.2656,2070.4153,6788.5499,2640.2184,0.0999058901,0.34,0.3,2805,0.107,8.789352e-4,52309,0.4523058708,0.217,0.810654499,CA,yes
06047,California,40245,72,0.3653,3706.7123,11787.6971,5833.3039,0.0903127702,0.37,0.43,5004,0.131,4.512947e-4,59733,0.1427326002,0.308,0.8390285971,CA,yes
06049,California,2726,72,0.2535,2839.1521,5229.0108,2076.0599,0.094282043,0.34,0.18,3327,0.116,6.836049e-4,45311,0.6995663845,0.189,0.6969026549,CA,yes
06051,California,2197,72,0.1256,1656.0647,5614.5553,1756.3342,0.1021482551,0.4,0.43,2297,0.107,7.017544e-4,66226,0.4583157302,0.152,0.8407135362,CA,yes
06053,California,71035,73,0.2518,3031.1653,11124.2584,4502.4171,0.1193069722,0.37,0.45,3162,0.091,6.290261e-4,76509,0.0981600118,0.273,0.8424757186,CA,yes
06055,California,31458,73,0.251,3747.094,12251.6966,4049.318,0.0799611495,0.42,0.44,2795,0.098,9.467999e-4,90230,0.1340083819,0.33,0.8906683092,CA,yes
06057,California,31353,73,0.136,3231.7041,10918.3352,4932.1938,0.0680900093,0.42,0.47,2285,0.055,7.021345e-4,69550,0.4213478595,0.311,0.8573002081,CA,yes
06059,California,556559,74,0.2628,4448.767,16912.3052,7061.7479,0.0809917956,0.4,0.48,2832,0.086,9.877689e-4,95761,0.0014334443,0.421,0.9070238614,CA,yes
06061,California,93271,73,0.1392,4020.4138,12448.6049,6602.3742,0.0456118455,0.46,0.49,1991,0.07,0.0012285419,97688,0.1378719521,0.398,0.8964614469,CA,yes
06063,California,6730,72,0.183,2542.4495,5500,1708.7683,0.0650762494,0.38,0.24,3911,0.074,7.977026e-4,59376,0.7402409157,0.21,0.7792899408,CA,yes
06065,California,415937,72,0.2215,4137.4179,14031.3072,5163.2142,0.0913649452,0.34,0.39,3564,0.097,4.30071e-4,72905,0.0462231023,0.467,0.8663347556,CA,yes
06067,California,280440,70,0.3511,3546.2534,11864.2999,5587.0674,0.0613019076,0.37,0.44,3603,0.094,8.682814e-4,71891,0.0206211217,0.394,0.8792136642,CA,yes
06069,California,9945,73,0.2162,3612.5761,12130.8316,3790.9302,0.0795492831,0.39,0.49,3349,0.097,2.925069e-4,84209,0.2400441477,0.522,0.9016818307,CA,yes
06071,California,327492,70,0.3586,3696.386,13874.7021,4640.1617,0.0925466077,0.3,0.32,4170,0.104,5.885054e-4,67398,0.0473449914,0.424,0.8438261055,CA,yes
06073,California,582289,73,0.1958,4005.8428,13069.522,6286.8859,0.0915705318,0.35,0.42,2974,0.076,8.04878e-4,83576,0.0329704944,0.382,0.9015050396,CA,yes
06075,California,157000,73,0.517,3005.3041,11224.1691,3153.6516,0.048462485,0.33,0.4,2921,0.061,0.0015906171,121795,0,0.529,0.8755471169,CA,yes
06077,California,121914,71,0.3202,3431.4576,11894.4384,5676.6626,0.0778486538,0.35,0.44,3599,0.103,5.978795e-4,68458,0.0847285738,0.4,0.8287723075,CA,yes
06079,California,70184,73,0.1388,3774.4611,11333.1816,4969.3185,0.0735694312,0.44,0.5,2170,0.091,8.203936e-4,76599,0.1659638699,0.246,0.8804502694,CA,yes
06081,California,135942,75,0.1238,3526.3364,11293.1382,4601.6924,0.0494719631,0.43,0.49,1880,0.081,0.0010460727,135234,0.0189101275,0.427,0.9101133401,CA,yes
06083,California,82732,73,0.2062,4058.0818,12001.2065,5915.1203,0.1149992506,0.44,0.48,1991,0.08,7.502346e-4,74530,0.0501751613,0.198,0.8780235301,CA,yes
06085,California,289999,74,0.255,3717.3871,11966.5544,5639.4083,0.0510545704,0.39,0.51,2829,0.085,0.0010399624,132444,0.0108366327,0.441,0.9181071984,CA,yes
06087,California,55677,73,0.2129,3332.8291,11589.4885,6291.9369,0.0728261317,0.44,0.51,2490,0.062,0.0010136552,85770,0.1203931672,0.387,0.8734371412,CA,yes
06089,California,49990,71,0.2295,3814.069,9691.4801,4990.3557,0.0698752127,0.38,0.42,2890,0.124,7.498334e-4,61464,0.2928626646,0.156,0.8033604473,CA,yes
06091,California,924,72,0.2139,2562.1891,6628.1095,2177.8607,0.0705824284,0.35,0.21,2310,0.07,3.347841e-4,55862,0.9972222222,0.478,0.7482941622,CA,yes
06093,California,14407,72,0.2332,3011.3243,5691.491,2259.3583,0.0842438093,0.39,0.32,2659,0.101,7.089928e-4,45954,0.6582628062,0.222,0.8021829522,CA,yes
06095,California,87187,71,0.2829,3670.6729,10813.6635,5090.0958,0.0577066117,0.33,0.39,3339,0.094,8.441369e-4,85704,0.0371845243,0.438,0.9051479665,CA,yes
06097,California,114306,73,0.2114,3574.6822,11211.8416,4887.154,0.0816027938,0.41,0.47,2599,0.083,0.0010361202,87084,0.1235352713,0.309,0.8946001035,CA,yes
06099,California,93466,70,0.3802,3635.9286,12064.5747,5904.7056,0.071382149,0.36,0.44,4480,0.102,6.474905e-4,62761,0.0798070961,0.353,0.848462892,CA,yes
06101,California,18765,72,0.291,4124.5871,12658.3968,6215.6004,0.0904467405,0.38,0.52,3919,0.131,7.850672e-4,60910,0.1479780867,0.338,0.827123422,CA,yes
06103,California,15892,72,0.2562,3693.2998,8118.5908,3346.0208,0.081015863,0.39,0.35,3837,0.112,4.69366e-4,51672,0.5148826876,0.312,0.7569142999,CA,yes
06105,California,3696,72,0.2413,2882.5874,6533.1085,3293.9914,0.0896412102,0.38,0.39,2132,0.097,2.393299e-4,43881,1,0.273,0.678228658,CA,yes
06107,California,68232,72,0.3681,3641.6465,11696.2082,4645.8309,0.0897201886,0.34,0.43,3923,0.109,4.250195e-4,56776,0.1547993007,0.261,0.7766533081,CA,yes
06109,California,16933,73,0.1626,3022.328,9674.4593,3184.7134,0.0623170109,0.42,0.45,2220,0.08,7.884266e-4,64729,0.4896595322,0.268,0.8199715581,CA,yes
06111,California,164790,73,0.2115,4498.3258,15645.7676,7147.3218,0.0937062426,0.38,0.48,3067,0.087,7.814639e-4,91446,0.0312455212,0.345,0.8816927391,CA,yes
06113,California,34923,72,0.332,3331.2741,10074.8333,5611.232,0.0680608593,0.37,0.5,2454,0.078,0.0012159268,70951,0.0692958392,0.319,0.8827931517,CA,yes
06115,California,13931,70,0.3216,3906.4704,11356.6391,5871.7162,0.0778805441,0.32,0.42,5032,0.127,2.30648e-4,56607,0.2622271499,0.442,0.8310692874,CA,yes
08001,Colorado,67601,70,0.2443,3682.9739,11537.1226,4830.2461,0.1055792148,0.35,0.47,2997,0.074,4.610564e-4,75341,0.0362044642,0.474,0.8503875038,CO,yes
08003,Colorado,3228,71,0.3407,3152.027,8202.1396,2551.2387,0.1387385995,0.31,0.43,3275,0.075,7.792363e-4,38213,0.3686629977,0.134,0.7541382668,CO,yes
08005,Colorado,101971,72,0.1512,4114.7653,13161.0165,5717.8104,0.0891464056,0.45,0.53,2913,0.071,8.061854e-4,82364,0.0157534139,0.417,0.8984536254,CO,yes
08007,Colorado,4433,72,0.1136,2905.7283,5320.4583,2177.4141,0.1343715683,0.4,0.34,1967,0.058,7.991282e-4,57604,0.5937603443,0.177,0.8310003414,CO,yes
08009,Colorado,1016,74,0.2679,3926.2202,5897.8434,2138.479,0.1484732824,0.32,0.26,7826,0.137,8.368201e-4,38945,1,0.146,0.7123947052,CO,yes
08011,Colorado,1171,71,0.3259,3186.5966,7166.8857,3625.4928,0.1064908722,0.39,0.35,4243,0.123,NA,35764,0.3795968611,0.214,0.7300509338,CO,yes
08013,Colorado,57837,73,0.1146,4035.2609,12272.7237,4452.7504,0.0739468831,0.45,0.55,2452,0.055,0.0012052331,88341,0.0891308259,0.299,0.91066201,CO,yes
08014,Colorado,11901,73,0.0886,4198.6401,12502.6712,5027.6833,0.0511304174,0.5,0.58,1889,0.069,9.817085e-4,106892,0.0058329904,0.444,0.9285402257,CO,yes
08015,Colorado,5902,73,0.1159,2860.673,5729.4953,1700.5783,0.1101914123,0.38,0.46,2117,0.081,8.987866e-4,60331,0.3741366725,0.203,0.8124164743,CO,yes
08017,Colorado,421,73,0.2188,3346.875,6546.875,1818.75,0.1321403992,0.18,0.38,3076,0.096,0,52337,1,0.117,0.8217054264,CO,yes
08019,Colorado,2067,70,0.2021,3680.317,10237.7807,4747.6882,0.0665699974,0.34,0.51,1411,0.063,1.041124e-4,79900,1,0.56,0.841410694,CO,yes
08021,Colorado,2063,71,0.3757,2667.6083,5864.4068,2239.1714,0.1080074488,0.23,0.32,3536,0.102,4.878049e-4,40944,1,0.37,0.6729500471,CO,yes
08023,Colorado,1290,70,0.3968,2418.6047,5680.2326,2177.3256,0.1428042915,0.26,0.34,1621,0.179,NA,34731,1,0.271,0.6815578465,CO,yes
08025,Colorado,898,71,0.3618,3341.9483,8888.668,4246.5209,0.1176209498,0.35,0.39,3794,0.078,NA,38224,1,0.343,0.7671022291,CO,yes
08027,Colorado,1978,72,0.1066,2862.7451,6404.0921,2796.2489,0.1152638191,0.33,0.42,270,0.113,6.055713e-4,57381,1,0.458,0.8419150858,CO,yes
08029,Colorado,10117,73,0.1354,2700.3472,7369.6181,2868.75,0.1113124632,0.39,0.43,2520,0.11,6.78448e-4,51525,0.6317200827,0.361,0.7374400404,CO,yes
08031,Colorado,97733,72,0.2069,3894.6908,12448.2367,4998.4118,0.1029685126,0.42,0.5,2777,0.051,0.0013859192,75456,0,0.389,0.8660236616,CO,yes
08033,Colorado,602,72,0.1632,2979.3103,4905.7471,1862.069,0.1067013663,0.35,0.33,2769,0.078,4.821601e-4,50232,1,0.342,0.6469038208,CO,yes
08035,Colorado,54081,73,0.0559,4286.6753,13210.4767,6250.5718,0.0385622665,0.48,0.55,2268,0.056,7.147525e-4,123697,0.1028742578,0.423,0.9602846515,CO,yes
08037,Colorado,7082,72,0.0741,3517.9656,9365.2144,5045.4782,0.1254359715,0.46,0.54,2040,0.043,7.455494e-4,89268,0.1998390712,0.315,0.8972538661,CO,yes
08039,Colorado,5589,72,0.0735,3863.1421,11080.24,5883.0146,0.0709107386,0.38,0.41,2473,0.067,1.521954e-4,101733,1,0.684,0.9073275862,CO,yes
08041,Colorado,119506,72,0.1266,3780.4099,11437.4254,4753.7025,0.0856797816,0.35,0.45,2382,0.066,6.065649e-4,72675,0.089343252,0.275,0.9069190352,CO,yes
08043,Colorado,13475,72,0.2063,3243.136,8595.6004,4182.6001,0.084659863899999993,0.37,0.4,2635,0.084,4.997813e-4,52239,0.2642021186,0.25,0.8272058824,CO,yes
08045,Colorado,9676,72,0.1605,3379.1892,7496.4227,2993.7241,0.139133332,0.38,0.46,2256,0.048,8.365401e-4,73788,0.2410399191,0.422,0.8643129593,CO,yes
08047,Colorado,1218,70,0.1624,2902.214,8514.7601,4114.3911,0.0380820837,0.32,0.47,374,0.057,1.63372e-4,74806,1,0.592,0.8947180585,CO,yes
08049,Colorado,2968,72,0.0825,2931.7227,6167.542,2383.9286,0.1022236191,0.38,0.41,2203,0.065,6.441224e-4,71029,0.8259785758,0.321,0.8942895989,CO,yes
08051,Colorado,2727,72,0.1147,1562.2659,7261.7041,1859.0824,0.1087049743,0.42,0.46,2444,0.031,8.697669e-4,60408,0.5860741321,0.165,0.8496070133,CO,yes
08053,Colorado,267,72,0.0773,2454.1063,7241.5459,3082.1256,0.1093189964,0.35,0.16,NA,0.101,0.0012330456,61391,1,0.065,0.7374005305,CO,yes
08055,Colorado,2614,72,0.2536,3060.9841,7180.8732,2626.4726,0.0818574514,0.37,0.26,1517,0.094,8.709537e-4,39955,0.5614662494,0.299,0.6446511628,CO,yes
08057,Colorado,364,72,0.1393,2814.2857,6007.1429,1975,0.137254902,0.25,0.32,2007,0.104,0.0014295926,53577,1,0.366,0.7885304659,CO,yes
08059,Colorado,115303,72,0.1274,3961.552,12221.1859,5894.1582,0.0664764527,0.44,0.52,2063,0.062,8.410414e-4,89696,0.068963582,0.438,0.9018615144,CO,yes
08061,Colorado,365,73,0.232,2647.0588,5552.2876,2251.634,0.0936902486,0.27,0.36,1278,0.087,0,46901,1,0.149,0.8463949843,CO,yes
08063,Colorado,1644,73,0.1733,3618.2602,6161.7541,1710.9993,0.1438404518,0.23,0.37,4517,0.111,5.584252e-4,42951,0.4869407497,0.112,0.8089214381,CO,yes
08065,Colorado,1120,71,0.1298,2859.8972,7615.6812,3079.6915,0.1356737697,0.34,0.49,557,0.081,5.112474e-4,56850,0.3106703146,0.553,0.8089622642,CO,yes
08067,Colorado,12380,72,0.1129,3336.1956,8700.7752,2743.5897,0.1015930936,0.39,0.49,1895,0.054,0.0011898419,77829,0.599485721,0.277,0.7771863816,CO,yes
08069,Colorado,70598,73,0.1009,3575.9752,11171.779,3563.3865,0.0708763333,0.46,0.56,2257,0.054,8.558762e-4,75332,0.1166038114,0.284,0.8927098766,CO,yes
08071,Colorado,4548,71,0.3119,2796.1707,6104.5074,3130.4348,0.1253222288,0.36,0.27,4682,0.131,5.5161e-4,43452,0.4079447991,0.195,0.7032983508,CO,yes
08073,Colorado,1114,73,0.2215,3370.46,6509.6852,2934.6247,0.0950276243,0.28,0.49,4103,0.07,3.565062e-4,43077,1,0.17,0.7621870883,CO,yes
08075,Colorado,4544,72,0.21,3100.7463,8567.1642,5520.3528,0.0997209176,0.41,0.42,2872,0.099,7.432181e-4,58429,0.291558413,0.136,0.8371261766,CO,yes
08077,Colorado,38474,72,0.1289,3064.2708,8842.3303,3352.1225,0.1016388513,0.37,0.5,2721,0.086,0.0011226641,60249,0.1267626752,0.132,0.857422824,CO,yes
08079,Colorado,322,73,0.0885,2862.8319,4212.3894,1982.3009,0.1028037383,0.34,0.55,1507,0.094,0.0012886598,63015,1,0.135,0.8283378747,CO,yes
08081,Colorado,2562,71,0.1866,3256.8637,6024.6626,2385.2955,0.0962794918,0.33,0.38,3742,0.083,2.274795e-4,63232,0.2735773831,0.308,0.8004099888,CO,yes
08083,Colorado,7450,72,0.203,2875.635,6146.7181,2252.5909,0.130642989,0.3,0.39,1712,0.128,9.557306e-4,52641,0.6718229881,0.204,0.7039887377,CO,yes
08085,Colorado,12448,73,0.1485,2864.293,9008.2362,3012.0375,0.1177672956,0.38,0.48,2178,0.082,8.0542e-4,50707,0.449898246,0.145,0.7740956826,CO,yes
08087,Colorado,5468,73,0.2036,2793.0054,8447.5405,2559.5678,0.1293706294,0.38,0.41,2553,0.093,7.003292e-4,57535,0.3254732057,0.161,0.8307101025,CO,yes
08089,Colorado,4899,71,0.3246,2998.8831,8010.0521,4041.3254,0.1058216232,0.34,0.42,4554,0.126,5.425347e-4,43723,0.3440603261,0.137,0.717042217,CO,yes
08091,Colorado,1612,72,0.0699,2876.3052,8576.7068,4137.3494,0.0867709815,0.38,0.49,1011,0.069,0.0012414649,72836,1,0.456,0.8585298197,CO,yes
08093,Colorado,4138,70,0.1188,3136.6071,8653.125,4938.3929,0.0885342064,0.35,0.43,1872,0.056,2.155637e-4,77221,1,0.613,0.8392728322,CO,yes
08095,Colorado,1088,75,0.2015,3505.4466,5908.4967,1579.5207,0.1390586797,0.37,0.37,4598,0.095,0.0011665889,53432,1,0.22,0.7904085258,CO,yes
08097,Colorado,3336,73,0.0548,3663.482,9146.8507,3792.9936,0.1172699069,0.45,0.56,455,0.039,7.24234e-4,92820,0.4420340564,0.223,0.9287531807,CO,yes
08099,Colorado,2632,72,0.3096,3134.821,4925.1511,2421.6643,0.1394959741,0.26,0.32,4329,0.126,3.288392e-4,47051,0.3788542746,0.101,0.772299509,CO,yes
08101,Colorado,41008,70,0.2433,3720.3284,11789.7606,5799.411,0.0892470093,0.41,0.52,3479,0.1,6.804792e-4,51075,0.141535115,0.219,0.7623690021,CO,yes
08103,Colorado,1346,72,0.1574,3261.3522,5095.8628,1527.7497,0.0839889851,0.36,0.25,5300,0.065,0.0015782828,65960,1,0.159,0.8152976967,CO,yes
08105,Colorado,3384,72,0.3195,3053.7762,5215.5002,1953.7367,0.1410446908,0.3,0.28,4728,0.111,0.0010666667,48496,0.6253546987,0.144,0.6383993365,CO,yes
08107,Colorado,4611,72,0.0792,3398.2115,8118.6218,2597.8432,0.0906229751,0.45,0.56,1470,0.053,0.0011658182,87691,0.451784423,0.258,0.9191919192,CO,yes
08109,Colorado,1557,71,0.2467,2504.5501,5045.5005,1801.82,0.1737429075,0.22,0.32,3274,0.138,1.461347e-4,37004,1,0.327,0.6643356643,CO,yes
08111,Colorado,184,73,NA,2534.7222,6305.5556,3034.7222,0.103626943,0.27,0.64,NA,0.076,0.001312336,50524,1,0.088,0.76816609,CO,yes
08113,Colorado,1232,72,0.0821,3322.0153,7953.9978,4271.632,0.1235454676,0.43,0.39,862,0.035,8.545965e-4,77209,1,0.249,0.8454391892,CO,yes
08115,Colorado,779,73,0.2133,3091.8519,5251.8519,1813.3333,0.1218487395,0.22,0.16,5945,0.113,4.342162e-4,42808,1,0.253,0.7394002068,CO,yes
