fips,svi_overall,svi_ses,svi_hhchar,svi_minority,svi_housing
48335,0.5656,0.3966,0.2292,0.8842,0.8488
48337,0.6776,0.7072,0.9484,0.4443,0.2696
48339,0.5293,0.4567,0.4726,0.7377,0.5414
48341,0.8001,0.6384,0.6738,0.9577,0.8342
48343,0.7915,0.6738,0.9656,0.7495,0.4583
48345,0.4446,0.3654,0.9602,0.5697,0.0882
48347,0.9965,0.9844,0.9211,0.8011,0.9978
48349,0.958,0.9042,0.9828,0.837,0.775
48351,0.8596,0.9306,0.6171,0.6445,0.774
48353,0.9707,0.8854,0.9959,0.8485,0.7947
48355,0.9233,0.9176,0.7527,0.9669,0.846
48357,0.8109,0.7874,0.8746,0.9131,0.4583
48359,0.1528,0.1286,0.0672,0.6127,0.3679
48361,0.6206,0.4618,0.839,0.5481,0.5777
48363,0.7887,0.7578,0.9166,0.6292,0.5102
48365,0.6954,0.5347,0.8004,0.6445,0.6824
48367,0.3116,0.4001,0.2782,0.5035,0.2553
48369,0.5748,0.5831,0.4714,0.9507,0.3456
48371,0.9115,0.6031,0.6856,0.9752,0.999
48373,0.9453,0.937,0.9481,0.6674,0.8539
48375,0.9774,0.9332,0.8574,0.9071,0.9914
48377,0.9994,0.9975,1,0.986,0.6496
48379,0.4115,0.4739,0.5554,0.4535,0.2384
48381,0.3584,0.2584,0.3991,0.6795,0.4179
48383,0.4936,0.6626,0.2069,0.9707,0.2241
48385,0.8106,0.5977,0.9605,0.627,0.7546
48387,0.6509,0.7919,0.2575,0.6416,0.5961
48389,0.9042,0.9141,0.5745,0.9793,0.8912
48391,0.929,0.8418,0.9946,0.9188,0.5567
48393,0.1139,0.0777,0.1467,0.4586,0.2594
48395,0.8568,0.7616,0.9488,0.8208,0.6343
48397,0.1407,0.1088,0.366,0.684,0.0942
48399,0.543,0.5904,0.9048,0.7794,0.0827
48401,0.7979,0.7301,0.74,0.7575,0.7412
48403,0.5239,0.8848,0.4239,0.4605,0.0977
48405,0.9389,0.92490000000000006,0.9351,0.6929,0.8482
48407,0.7231,0.8877,0.7642,0.6308,0.2206
48409,0.9201,0.8533,0.9745,0.9363,0.6451
48411,0.7763,0.7938,0.6957,0.7514,0.5757
48413,0.7069,0.9348,0.6572,0.9083,0.1082
48415,0.7699,0.6897,0.6092,0.8673,0.7441
48417,0.7416,0.6467,0.9847,0.4535,0.3504
48419,0.9596,0.8943,0.9911,0.7775,0.775
48421,0.4198,0.4064,0.443,0.8568,0.2314
48423,0.8189,0.7737,0.7603,0.7995,0.7116
48425,0.5481,0.4666,0.6865,0.5538,0.4987
48427,0.986,0.9955,0.9787,1,0.64
48429,0.9589,0.9752,0.9621,0.6785,0.7603
48431,0.2511,0.2899,0.3768,0.7753,0.0958
48433,0.4962,0.5637,0.3466,0.6384,0.4083
48435,0.7495,0.7158,0.8819,0.9586,0.3065
48437,0.9796,0.9799,0.9729,0.8943,0.802
48439,0.7476,0.7463,0.7088,0.8927,0.4628
48441,0.7696,0.5834,0.7998,0.7651,0.7855
48443,0.162,0.3339,0.5356,0.901,0.001
48445,0.987,0.9764,0.9564,0.9179,0.9268
48447,0.402,0.5961,0.796,0.4535,0.0363
48449,0.8724,0.8453,0.936,0.9023,0.536
48451,0.8262,0.6299,0.7616,0.8616,0.8959
48453,0.578,0.5388,0.1448,0.8832,0.7635
48455,0.9198,0.9192,0.9819,0.577,0.6369
48457,0.9131,0.8724,0.6999,0.5672,0.9854
48459,0.6932,0.7034,0.8523,0.5509,0.4004
48461,0.501,0.2724,0.6655,0.92490000000000006,0.5032
48463,0.9885,0.9319,0.9968,0.9742,0.8765
48465,0.9866,0.8912,0.9771,0.9885,0.9717
48467,0.5792,0.5792,0.8081,0.493,0.323
48469,0.8883,0.816,0.8826,0.9048,0.7731
48471,0.8412,0.8036,0.0907,0.8285,0.9981
48473,0.8526,0.789,0.5703,0.9099,0.9004
48475,0.7314,0.7241,0.7072,0.9262,0.4354
48477,0.7619,0.5579,0.5624,0.7543,0.9383
48479,0.9771,0.9901,0.8912,0.9987,0.8122
48481,0.951,0.8899,0.9577,0.9048,0.845
48483,0.8138,0.7638,0.9882,0.6986,0.2912
48485,0.8285,0.7654,0.7177,0.7406,0.8358
48487,0.9402,0.9672,0.788,0.8189,0.8215
48489,0.9605,0.9742,0.9287,0.993,0.7002
48491,0.3444,0.3068,0.5178,0.8071,0.1846
48493,0.4036,0.3176,0.4166,0.8297,0.3444
48495,0.5668,0.4478,0.647,0.9491,0.4112
48497,0.585,0.5248,0.7909,0.6073,0.3994
48499,0.7056,0.6053,0.838,0.5162,0.6302
48501,0.4831,0.6404,0.2845,0.9593,0.1875
48503,0.5391,0.4955,0.902,0.5866,0.2126
48505,0.9962,0.992,0.985,0.9984,0.8736
48507,0.9357,0.8943,0.9892,0.9978,0.4911
49001,0.0974,0.1356,0.4389,0.4736,0.0223
49003,0.1626,0.1652,0.3628,0.4147,0.1502
49005,0.3682,0.3348,0.2864,0.4885,0.5051
49007,0.5945,0.6607,0.6703,0.5035,0.3771
49009,0.0153,0.0019,0.0057,0.0105,0.5573
49011,0.0659,0.0296,0.2597,0.4949,0.1031
49013,0.5894,0.6887,0.5102,0.4535,0.4666
49015,0.156,0.098,0.5866,0.289,0.1754
49017,0.4026,0.4217,0.6996,0.3616,0.2257
49019,0.5815,0.4392,0.6047,0.5181,0.7352
49021,0.4943,0.6671,0.3931,0.4459,0.3065
49023,0.1986,0.1614,0.507,0.2658,0.2212
49025,0.3109,0.3469,0.627,0.3001,0.191
49027,0.3969,0.3431,0.81,0.4949,0.1779
49029,3e-4,0.0032,0.0391,0.1445,6e-4
49031,0.2998,0.6407,0.3819,0.0506,0.0926
49033,0.1362,0.0713,0.8596,0.3421,0.0452
49035,0.4363,0.3342,0.3733,0.6763,0.5245
49037,0.9328,0.8361,0.9083,0.9032,0.9017
49039,0.457,0.5105,0.2215,0.4319,0.5786
49041,0.4449,0.5691,0.5885,0.2562,0.2502
49043,0.0796,0.0426,0.289,0.4701,0.1194
49045,0.2591,0.2272,0.5169,0.5181,0.1992
49047,0.6308,0.7677,0.38,0.5363,0.5194
49049,0.2839,0.2304,0.1868,0.5181,0.5099
49051,0.0652,0.0764,0.0923,0.4949,0.1133
49053,0.4634,0.3717,0.7702,0.4799,0.3367
49055,0.3587,0.3962,0.7623,0.2613,0.1741
49057,0.3275,0.2075,0.5366,0.6114,0.3584
50001,0.1394,0.1738,0.0436,0.2336,0.4367
50003,0.3167,0.2852,0.3119,0.1655,0.6034
50005,0.339,0.2505,0.317,0.1445,0.7368
50007,0.2132,0.1792,0.0286,0.3794,0.7371
50009,0.3106,0.5726,0.4959,0.0863,0.1171
50011,0.1232,0.2769,0.0646,0.1655,0.182
50013,0.007,0.17,0.0121,0.2409,0.0038
50015,0.1636,0.2651,0.0525,0.1359,0.3927
50017,0.1321,0.2292,0.0659,0.0773,0.3103
50019,0.3129,0.3835,0.2476,0.0977,0.5073
50021,0.3237,0.2206,0.0894,0.1066,0.9427
50023,0.1973,0.1496,0.1489,0.1655,0.5847
50025,0.38,0.3733,0.4032,0.2241,0.506
50027,0.1346,0.1856,0.1346,0.1181,0.2804
51001,0.8775,0.832,0.7183,0.795,0.8816
51003,0.2425,0.1766,0.1343,0.6015,0.4901
51005,0.3991,0.2826,0.4507,0.2753,0.67
51007,0.4067,0.4491,0.2979,0.6464,0.3434
51009,0.3479,0.3864,0.1537,0.6267,0.4223
51011,0.1954,0.2094,0.2422,0.5977,0.1604
51013,0.1929,0.071,0.0124,0.7855,0.8405
51015,0.1922,0.2323,0.0993,0.3141,0.3666
51017,0.3361,0.7314,0.0582,0.2562,0.2406
51019,0.0735,0.0882,0.0996,0.4055,0.1454
51021,0.2288,0.2397,0.0974,0.1655,0.5901
51023,0.0118,0.0191,0.0471,0.2148,0.0563
51025,0.8698,0.8959,0.6248,0.922,0.7397
51027,0.6318,0.8638,0.3386,0.1066,0.6009
51029,0.775,0.8345,0.3889,0.7794,0.7209
51031,0.3682,0.3727,0.423,0.5621,0.2931
51033,0.3256,0.2069,0.338,0.7575,0.422
51035,0.3947,0.6187,0.5452,0.1359,0.1706
51036,0.2826,0.4357,0.147,0.9099,0.113
51037,0.7966,0.8285,0.7944,0.7066,0.5334
51041,0.2785,0.2231,0.6442,0.7842,0.106
51043,0.0859,0.2094,0.1362,0.4478,0.0296
51045,0.0299,0.0356,0.0621,0.0038,0.2091
51047,0.4764,0.3947,0.542,0.6951,0.4338
51049,0.3845,0.4131,0.5223,0.7543,0.1579
51051,0.7177,0.8202,0.6394,0.0067,0.7689
51053,0.4589,0.5939,0.1391,0.7699,0.3635
51057,0.8342,0.9243,0.6919,0.8463,0.5006
51059,0.2623,0.1575,0.2801,0.8765,0.3208
51061,0.0815,0.1158,0.3288,0.557,0.0201
51063,0.0993,0.3043,0.0446,0.1945,0.1006
51065,0.1018,0.0789,0.0968,0.5866,0.2094
51067,0.4236,0.4615,0.2177,0.4055,0.5703
51069,0.2161,0.1824,0.387,0.5035,0.2139
51071,0.133,0.1996,0.0987,0.1127,0.2922
51073,0.0637,0.2416,0.056,0.4736,0.0162
51075,0.0538,0.0245,0.035,0.5831,0.2412
51077,0.5722,0.5764,0.7549,0.3396,0.4348
51079,0.288,0.3097,0.4933,0.5341,0.1687
51081,0.7603,0.823,0.064,0.9421,0.922
51083,0.7015,0.5971,0.8724,0.7985,0.4239
51085,0.0191,0.0331,0.0379,0.4914,0.0582
51087,0.3612,0.2957,0.4994,0.8631,0.2183
51089,0.7912,0.8221,0.6932,0.6891,0.6244
51091,0.0926,0.3399,0.1668,0.0458,0.0274
51093,0.3412,0.3803,0.55,0.6805,0.1334
51095,0.1894,0.1041,0.4045,0.6251,0.2031
51097,0.0452,0.1419,0.0172,0.7257,0.0312
51099,0.0525,0.099,0.155,0.6496,0.0153
51101,0.0057,0.0535,0.0366,0.5939,0.0022
51103,0.4134,0.6114,0.4214,0.7139,0.0933
51105,0.8787,0.943,0.8014,0.2046,0.8692
51107,0.0952,0.0302,0.3125,0.8421,0.0872
51109,0.331,0.4841,0.1674,0.5751,0.2508
51111,0.8183,0.726,0.8962,0.8027,0.6419
51113,0.1811,0.367,0.1563,0.4634,0.0764
51115,0.1254,0.3278,0.1623,0.4411,0.0283
51117,0.6525,0.4879,0.7702,0.7919,0.5872
51119,0.2928,0.5051,0.1003,0.5815,0.2011
51121,0.3132,0.3447,0.0067,0.4914,0.9128
51125,0.2285,0.2406,0.0414,0.5315,0.5165
51127,0.0092,0.0503,0.007,0.5716,0.0401
51131,0.7778,0.584,0.8666,0.8463,0.6878
51133,0.1534,0.4239,0.1101,0.6916,0.0165
51135,0.8332,0.7419,0.7521,0.8517,0.8052
51137,0.3943,0.4268,0.3294,0.5815,0.3361
51139,0.3348,0.6932,0.2896,0.1852,0.1168
51141,0.3246,0.3415,0.3736,0.3332,0.3708
51143,0.6712,0.6416,0.676,0.6353,0.5675
51145,0.0045,0.0442,0.0076,0.4535,0.0261
51147,0.8514,0.8692,0.2877,0.7826,0.9548
51149,0.3918,0.3791,0.1878,0.8485,0.3978
51153,0.443,0.3915,0.5544,0.9169,0.218
51155,0.3329,0.3644,0.2966,0.3001,0.4411
51157,0.0726,0.3409,0.1375,0.3705,0.0035
51159,0.6088,0.5808,0.2129,0.7877,0.7645
51161,0.1197,0.0796,0.2355,0.4443,0.2075
51163,0.1865,0.366,0.2046,0.2508,0.1079
51165,0.254,0.282,0.2451,0.3762,0.3278
51167,0.4243,0.7323,0.2362,0.0239,0.3288
51169,0.4669,0.4456,0.5258,0.0239,0.6964
51171,0.359,0.5124,0.5318,0.4055,0.14
51173,0.7807,0.7107,0.9325,0.1515,0.7813
51175,0.4402,0.3164,0.2734,0.7842,0.6063
51177,0.2699,0.3218,0.3361,0.7139,0.1337
51179,0.2311,0.106,0.4949,0.7973,0.2161
51181,0.5341,0.5401,0.4631,0.8603,0.352
51183,0.7903,0.7588,0.3323,0.9332,0.8711
51185,0.6254,0.7365,0.4125,0.1655,0.7234
51187,0.3727,0.5064,0.2113,0.4243,0.3482
51191,0.2724,0.3978,0.2145,0.0773,0.3806
51193,0.5913,0.8886,0.6053,0.7514,0.063
51195,0.803,0.9023,0.3332,0.2778,0.9328
51197,0.2708,0.3215,0.5665,0.1623,0.2015
51199,0.2126,0.1184,0.4863,0.6827,0.1903
51510,0.3285,0.2801,0.0236,0.8666,0.7307
51520,0.7915,0.9083,0.7979,0.3908,0.4959
51530,0.5312,0.7731,0.1018,0.3845,0.5821
51540,0.5662,0.6216,0.0468,0.7301,0.8456
51550,0.3873,0.3122,0.5563,0.8256,0.2304
51570,0.5503,0.5048,0.9122,0.663,0.1887
51580,0.1432,0.2187,0.2062,0.5407,0.0866
51590,0.9841,0.9564,0.971,0.9176,0.9208
51595,0.9854,0.9968,0.8374,0.9726,0.8877
51600,0.2508,0.1413,0.0697,0.837,0.5939
51610,0.2085,0.028,0.4927,0.6655,0.4386
51620,0.8081,0.825,0.943,0.9392,0.2718
51630,0.726,0.5872,0.2813,0.8094,0.9462
51640,0.9978,0.9946,0.9997,0.6496,0.8717
51650,0.7053,0.612,0.4952,0.9386,0.6887
51660,0.837,0.9055,0.1553,0.732,0.9618
51670,0.9087,0.9484,0.8988,0.8969,0.591
51678,0.1763,0.4023,0,0.5579,0.6553
51680,0.7845,0.7798,0.1811,0.7689,0.9542
51683,0.6805,0.6773,0.7136,0.9252,0.3447
51685,0.6731,0.7142,0.7031,0.9545,0.2721
51690,0.9208,0.8154,0.992,0.908,0.585
51700,0.8705,0.6973,0.725,0.915,0.9424
51710,0.8822,0.8927,0.3374,0.9087,0.9488
51720,0.7123,0.881,0.5264,0.1779,0.6248
51730,0.9752,0.986,0.8676,0.9879,0.8418
51735,0.0013,0.0022,0.0309,0.3046,0.006
51740,0.8084,0.7833,0.5376,0.9398,0.7677
51750,0.4185,0.8141,3e-4,0.4981,0.7957
51760,0.8549,0.9128,0.3157,0.9192,0.8654
51770,0.8335,0.908,0.5668,0.8094,0.6655
51775,0.3985,0.2775,0.2244,0.4656,0.7667
51790,0.584,0.4847,0.513,0.5407,0.7276
51800,0.4297,0.4602,0.3705,0.8826,0.2247
51810,0.3211,0.2858,0.3221,0.7801,0.281
51820,0.6693,0.7206,0.9074,0.6289,0.2196
51830,0.4771,0.5251,0.0738,0.7066,0.7024
51840,0.8635,0.7721,0.8899,0.7377,0.7963
53001,0.9656,0.9545,0.8781,0.9507,0.908
53003,0.3721,0.5165,0.4026,0.3332,0.2355
53005,0.5426,0.3596,0.8495,0.6862,0.4141
53007,0.7788,0.501,0.9424,0.711,0.7871
53009,0.6229,0.5678,0.5748,0.5159,0.6731
53011,0.3915,0.3151,0.4602,0.5866,0.4131
53013,0.2705,0.1114,0.8676,0.4605,0.2002
53015,0.7066,0.536,0.8638,0.5137,0.7129
53017,0.823,0.543,0.9898,0.7575,0.641
53019,0.7871,0.6375,0.7782,0.6458,0.8431
53021,0.8969,0.8323,0.8717,0.9233,0.8116
53023,0.0888,0.1235,0.2673,0.3574,0.0665
53025,0.9029,0.839,0.8778,0.8609,0.8415
53027,0.8122,0.6273,0.768,0.5598,0.9465
53029,0.2938,0.2756,0.2406,0.5697,0.3838
53031,0.3695,0.388,0.4087,0.4023,0.3638
53033,0.3743,0.1986,0.0541,0.8081,0.8864
53035,0.3081,0.1897,0.2336,0.6104,0.5875
53037,0.3008,0.5245,0.0083,0.5162,0.5948
53039,0.5764,0.6365,0.4873,0.5172,0.4838
53041,0.7743,0.6588,0.8625,0.507,0.753
53043,0.154,0.084,0.5722,0.289,0.1973
53045,0.5958,0.5369,0.7798,0.5589,0.4357
53047,0.9532,0.8612,0.9965,0.7419,0.7661
53049,0.6572,0.464,0.8329,0.5439,0.7062
53051,0.4214,0.3956,0.4723,0.4112,0.4456
53053,0.5302,0.3504,0.4341,0.7292,0.732
53055,0.1244,0.191,0.0554,0.3736,0.2307
53057,0.5484,0.4255,0.6728,0.6384,0.5379
53059,0.3043,0.3943,0.402,0.4023,0.2027
53061,0.3523,0.225,0.2339,0.7043,0.5929
53063,0.5153,0.3883,0.3469,0.4822,0.8221
53065,0.4478,0.4335,0.5968,0.4243,0.3711
53067,0.3724,0.3259,0.2855,0.6353,0.4459
53069,0.1706,0.2314,0.2167,0.4411,0.1467
53071,0.7623,0.5786,0.5878,0.6655,0.9344
53073,0.5277,0.444,0.1123,0.5751,0.9198
53075,0.5213,0.6502,0.0102,0.5831,0.9398
53077,0.957,0.9558,0.92490000000000006,0.9131,0.8135
54001,0.3819,0.5538,0.1025,0.126,0.592
54003,0.366,0.3842,0.2693,0.4949,0.4246
54005,0.4246,0.6435,0.3552,0.0057,0.3724
54007,0.4593,0.6155,0.2088,0.2508,0.5236
54009,0.2934,0.1149,0.4491,0.1181,0.7928
54011,0.7129,0.7852,0.318,0.3304,0.8784
54013,0.3749,0.6464,0.2066,0.001,0.3568
54015,0.6095,0.8001,0.4803,0.0013,0.6073
54017,0.2769,0.3638,0.1757,0.0506,0.5025
54019,0.6181,0.7104,0.4468,0.2241,0.6887
54021,0.4745,0.6206,0.0191,0.5315,0.8227
54023,0.3609,0.605,0.3654,0.0239,0.246
54025,0.5274,0.6512,0.4115,0.2702,0.5137
54027,0.3405,0.5754,0.2482,0.0589,0.3078
54029,0.3934,0.514,0.3612,0.1779,0.394
54031,0.2588,0.3272,0.5407,0.3304,0.1429
54033,0.4195,0.4227,0.3262,0.1515,0.6547
54035,0.1992,0.3052,0.2104,0.0201,0.2871
54037,0.1852,0.2454,0.0477,0.5035,0.3157
54039,0.535,0.4838,0.4866,0.4007,0.6776
54041,0.4863,0.5452,0.2772,0.1445,0.7425
54043,0.3905,0.5442,0.3915,0.0086,0.401
54045,0.6811,0.831,0.5181,0.0458,0.725
54047,0.7524,0.8641,0.3962,0.3574,0.8014
54049,0.423,0.4061,0.5239,0.2409,0.4873
54051,0.141,0.2482,0.2603,0.0223,0.1658
54053,0.2492,0.2645,0.1604,0.0302,0.6095
54055,0.8218,0.7664,0.9271,0.3304,0.7791
54057,0.3622,0.2623,0.7476,0.1852,0.4055
54059,0.6754,0.8536,0.5417,0.0506,0.6435
54061,0.4504,0.5722,0.0115,0.3972,0.9166
54063,0.3593,0.6213,0.4243,0.0385,0.1916
54065,0.0942,0.4118,0.0417,0.0812,0.049
54067,0.3654,0.5178,0.5633,0.0156,0.2562
54069,0.4793,0.4007,0.4911,0.2702,0.7075
54071,0.2432,0.2941,0.2209,0.1445,0.4039
54073,0.3533,0.4093,0.2514,0.0547,0.6108
54075,0.5315,0.6334,0.1741,0.0038,0.8819
54077,0.4405,0.4835,0.1512,0.2855,0.7304
54079,0.0834,0.0993,0.2021,0.0863,0.1773
54081,0.7183,0.6518,0.7677,0.4112,0.7247
54083,0.4866,0.585,0.0948,0.1852,0.8498
54085,0.2377,0.4825,0.5532,0.0169,0.0621
54087,0.5229,0.7708,0.4978,0.0643,0.3469
54089,0.7199,0.5385,0.7078,0.2454,0.951
54091,0.3539,0.4042,0.5025,0.0643,0.408
54093,0.225,0.2126,0.3377,0.0086,0.4325
54095,0.1588,0.4354,0.1862,0.013,0.0843
54097,0.6009,0.7333,0.1846,0.1066,0.8733
54099,0.3635,0.5589,0.2794,0.013,0.3934
54101,0.5439,0.7734,0.3689,0.0032,0.5452
54103,0.268,0.5162,0.2075,0.0169,0.2409
54105,0.3606,0.5156,0.1801,0.0169,0.5551
54107,0.3711,0.4214,0.5455,0.0863,0.3857
54109,0.4927,0.6222,0.3972,0.0105,0.5993
55001,0.536,0.5407,0.4787,0.3218,0.6448
55003,0.5124,0.4854,0.2842,0.5137,0.7145
55005,0.3542,0.3752,0.4157,0.212,0.43
55007,0.1003,0.1709,0.1194,0.4701,0.0894
55009,0.2919,0.1232,0.4491,0.5465,0.5465
55011,0.0783,0.1859,0.1954,0.0643,0.0681
55013,0.2018,0.4137,0.2785,0.3103,0.0684
55015,0.0124,0.0064,0.1445,0.3084,0.0264
55017,0.1171,0.1509,0.0898,0.1903,0.2954
55019,0.5907,0.5697,0.5379,0.2336,0.7543
55021,0.0869,0.077,0.1152,0.2409,0.2505
55023,0.2868,0.218,0.1782,0.1445,0.7505
55025,0.2027,0.105,0.0544,0.5691,0.6712
55027,0.1671,0.1649,0.0707,0.3355,0.4542
55029,0.0872,0.0808,0.2358,0.1779,0.1763
55031,0.2852,0.2209,0.3183,0.2928,0.5302
55033,0.2384,0.2963,0.0194,0.2276,0.7377
55035,0.2514,0.2174,0.0837,0.3488,0.6531
55037,0.1566,0.3135,0.1031,0.0086,0.26
55039,0.1505,0.0869,0.127,0.3616,0.4952
55041,0.4306,0.5054,0.2565,0.5831,0.3947
55043,0.2381,0.2766,0.0197,0.1066,0.8285
55045,0.1101,0.1117,0.3663,0.1445,0.1509
55047,0.4052,0.3116,0.6502,0.2454,0.4933
55049,0.0073,0.0251,0.0576,0.126,0.029
55051,0.2107,0.4278,0.134,0.0735,0.2174
55053,0.5866,0.5207,0.5341,0.4319,0.7288
55055,0.1875,0.1486,0.1397,0.3421,0.4491
55057,0.4278,0.4125,0.2463,0.2778,0.7018
55059,0.5442,0.5258,0.5255,0.6216,0.4978
55061,0.0185,0.0134,0.1308,0.1359,0.0773
55063,0.2097,0.1579,0.0665,0.3421,0.6645
55065,0.1747,0.2136,0.5025,0.1655,0.1289
55067,0.1891,0.2597,0.3294,0.1779,0.1741
55069,0.091,0.1197,0.0602,0.0977,0.3246
55071,0.1047,0.0391,0.3033,0.3253,0.2556
55073,0.1766,0.1194,0.2756,0.3934,0.3189
55075,0.2619,0.2327,0.2046,0.0812,0.6525
55077,0.2151,0.2992,0.3781,0.1945,0.1715
55078,0.7381,0.7753,0.6327,0.9946,0.4036
55079,0.8396,0.7031,0.7495,0.8749,0.8705
55081,0.4211,0.2603,0.5369,0.3189,0.6926
55083,0.0239,0.0656,0.0493,0.1181,0.0898
55085,0.0277,0.0729,0.0627,0.1066,0.092
55087,0.0773,0.0484,0.1168,0.4055,0.225
55089,0.0388,0.0242,0.0983,0.289,0.1365
55091,0.0863,0.204,0.1992,0.0344,0.0713
55093,0.028,0.0474,0.006,0.1779,0.3877
55095,0.0885,0.1687,0.1715,0.0977,0.119
55097,0.1299,0.1321,0.0267,0.2966,0.5328
55099,0.2015,0.2155,0.1579,0.1569,0.4402
55101,0.4637,0.3132,0.6862,0.6712,0.4169
55103,0.4319,0.373,0.598,0.1515,0.5573
55105,0.4281,0.3466,0.5535,0.5181,0.4211
55107,0.302,0.4236,0.4736,0.1181,0.2342
55109,0.0137,0.0121,0.1295,0.1738,0.043
55111,0.2292,0.2043,0.3065,0.3046,0.3358
55113,0.3402,0.4297,0.2823,0.5977,0.2451
55115,0.1976,0.1805,0.211,0.4243,0.3027
55117,0.1801,0.0668,0.2301,0.4901,0.4729
55119,0.3014,0.3679,0.5395,0.0589,0.2874
55121,0.2136,0.1706,0.486,0.3523,0.2263
55123,0.4596,0.5194,0.3937,0.0506,0.6356
55125,0.1101,0.3167,0.1209,0.4634,0.0242
55127,0.2206,0.2409,0.141,0.4478,0.3412
55129,0.1162,0.2521,0.2272,0.1515,0.0748
55131,0.0108,0.0213,0.0567,0.2241,0.0407
55133,0.0356,0.0417,0.0509,0.3934,0.1181
55135,0.1486,0.1429,0.3224,0.1445,0.2619
55137,0.3698,0.3463,0.3536,0.3523,0.4914
55139,0.2059,0.1534,0.1219,0.3845,0.5331
55141,0.1426,0.1353,0.3695,0.2508,0.1859
56001,0.2572,0.5213,0.0013,0.5172,0.677
56003,0.4777,0.5038,0.7342,0.3934,0.2798
56005,0.3227,0.2893,0.1585,0.4007,0.6474
56007,0.5207,0.3768,0.6111,0.5939,0.6003
56009,0.1601,0.232,0.1127,0.3616,0.2292
56011,0.0465,0.0662,0.3078,0.1515,0.042
56013,0.7269,0.6881,0.4796,0.69,0.7842
56015,0.4128,0.3345,0.6108,0.4586,0.3937
56017,0.2486,0.2829,0.1938,0.2454,0.4134
56019,0.127,0.2257,0.0637,0.2778,0.2151
56021,0.2715,0.2588,0.2113,0.5751,0.3542
56023,0.1454,0.1489,0.2556,0.2508,0.2454
56025,0.4605,0.3606,0.5525,0.4211,0.57
56027,0.388,0.6203,0.0563,0.3972,0.4443
56029,0.0703,0.1104,0.0831,0.3046,0.1435
56031,0.1461,0.1442,0.3978,0.4341,0.1229
56033,0.1983,0.2861,0.0681,0.2753,0.3838
56035,0.0977,0.2037,0.4001,0.3596,0.0121
56037,0.374,0.339,0.4147,0.5672,0.3546
56039,0.1919,0.1324,0.0223,0.5331,0.7037
56041,0.4064,0.1992,0.5789,0.4007,0.6913
56043,0.2661,0.2635,0.2607,0.521,0.3148
56045,0.232,0.2422,0.029,0.3001,0.7171
